input_name,input_url,profile_name,first_name,last_name,profile_url,secondary_occupation,sub_speciality_occupations,main_primary_occupation,job_title,alternative_job_title,address,city,state,active_certifications_licenses,other_licenses,board_certification,screenshot_file,scrape_status,scrape_notes
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Nathan Michael Novotny,Nathan,Novotny,https://www.doximity.com/pub/nathan-novotny-md,Pediatric (General) Surgery,,,Assistant Professor of Surgery Director of Regional and International Outreach Oakland University William Beaumont School of Medicine,Assistant Professor of Surgery Director of Regional and International Outreach Oakland University William Beaumont School of Medicine,"3535 W 13 Mile Rd, Ste 307, Royal Oak, MI 48073",Royal Oak,MI,MI State Medical License [2013 - 2029],"University of Kentucky College of Medicine - Class of 2004, The Benefit of Sentinel Lymph Node Biopsy in Elderly Patients with Melanoma: A Retrospective Analysis of SEER Medicare Data (2010-2018) - November 1st, 2024, Venous Thromboembolism Rates in Trauma Patients Significantly Increase with Missed Prophylactic Enoxaparin Doses - October 8th, 2024, Assessing the Diagnostic Accuracy of TI-RADS in Pediatric Thyroid Nodules: A Multi-Institutional Review - September 13th, 2024","American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Nathan_Novotny_nathan-novotny-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Omar Nunez Lopez,Omar,Lopez,https://www.doximity.com/pub/omar-nunez-lopez-md,Pediatric (General) Surgery,,,MD,Physician,"9300 Valley Childrens Pl, Madera, CA 93636",Madera,CA,"IA State Medical License [2023 - Present], MO State Medical License [2020 - 2027], CA State Medical License [2018 - 2026], KS State Medical License [2023 - 2026], TX State Medical License [2020 - 2026]","Universidad de Carabobo - Class of 2009, MD, Magna Cum Laude, Lack of Health Insurance and Low Socioeconomic Status Increase Mortality from Sepsis in Newborns - May 3rd, 2017","American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Omar_Lopez_omar-nunez-lopez-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Benedict C. Nwomeh,Benedict,Nwomeh,https://www.doximity.com/cv/benedict-nwomeh-md-2,Pediatric (General) Surgery,,,"Professor, Surgery and Pediatrics, The Ohio State University College of Medicine","Professor, Surgery and Pediatrics, The Ohio State University College of Medicine","555 S 18th St, Columbus, OH 43205",Columbus,OH,OH State Medical License [2003 - 2028],"UPMC Medical Education - Fellowship, Pediatric Surgery, 2003, University of Lagos College of Medicine - Class of 1986, A Surgical Life by Adesoji Ademuyima - January 26th, 2023, Blind Practice: When ‘Bad’ Medicine Happens to ‘Good’ People - August 17th, 2019, Editorial 2017 Update - July 10th, 2017","American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Benedict_Nwomeh_benedict-nwomeh-md-2.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Ann O'Connor,Ann,O'Connor,https://www.doximity.com/pub/ann-o-connor-md,Pediatric (General) Surgery,"Pediatric Minimally Invasive Surgery, Pediatric Bariatric Surgery","Pediatric Minimally Invasive Surgery, Pediatric Bariatric Surgery","Associate Professor of Surgery Baylor College of Medicine/Childrens Hospital of San Antonio Director, Adolescent Metabolic and Bariatric Surgery Program Childrens Hospital of San Antonio/Christus Health Trauma Medical Director Robotic Surgery Director","Associate Professor of Surgery Baylor College of Medicine/Childrens Hospital of San Antonio Director, Adolescent Metabolic and Bariatric Surgery Program Childrens Hospital of San Antonio/Christus Health Trauma Medical Director Robotic Surgery Director","333 N Santa Rosa, San Antonio, TX 78207",San Antonio,TX,TX State Medical License [2021 - 2028],"Rush Medical College of Rush University Medical Center - Class of 1994, New AAP Childhood Obesity Guidelines Recommend Immediate Action - January 12th, 2023","American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Ann_OConnor_ann-o-connor-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Robert J. Obermeyer,Robert,Obermeyer,https://www.doximity.com/pub/robert-obermeyer-md,Pediatric (General) Surgery,,,Pediatric Surgery,Pediatric Surgery,"601 Childrens Ln, Norfolk, VA 23507",Norfolk,VA,"OH State Medical License [1998 - 2028], VA State Medical License [2005 - 2026]",University of Cincinnati College of Medicine - Class of 1997,"American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Robert_Obermeyer_robert-obermeyer-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Robert J. Obermeyer,Robert,Obermeyer,https://www.doximity.com/pub/robert-obermeyer-md-b750b367,Pediatric (General) Surgery,,,Pediatric Surgery,Pediatric Surgery,"601 Childrens Ln, Norfolk, VA 23507",Norfolk,VA,"OH State Medical License [1998 - 2028], VA State Medical License [2005 - 2026]",University of Cincinnati College of Medicine - Class of 1997,"American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Robert_Obermeyer_robert-obermeyer-md-b750b367.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Ann OConnor,Ann,OConnor,https://www.doximity.com/pub/ann-oconnor-md,Pediatric (General) Surgery,,,MD,Physician,"333 N Santa Rosa, San Antonio, TX 78207",San Antonio,TX,TX State Medical License [2021 - 2028],Rush Medical College of Rush University Medical Center - Class of 1994,"American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Ann_OConnor_ann-oconnor-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Pilyung Stephen Oh,Pilyung,Oh,https://www.doximity.com/pub/pilyung-oh-md,Pediatric (General) Surgery,,,MD,Physician,"525 E 68th St, # 209, New York, NY 10065",New York,NY,NY State Medical License [2010 - 2027],New York Medical College - Class of 2007,"American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Pilyung_Oh_pilyung-oh-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Claudio Oiticica,Claudio,Oiticica,https://www.doximity.com/pub/claudio-oiticica-md,Pediatric (General) Surgery,,,"Professor of Surgery and Pediatric, Virginia Commonwealth University, Medical College of Virginia School of Medicine","Professor of Surgery and Pediatric, Virginia Commonwealth University, Medical College of Virginia School of Medicine","5801 Bremo Rd, Richmond, VA 23226",Richmond,VA,VA State Medical License [2002 - 2026],"Fed Univ Rio de Janeiro- Sch Med Sci - Class of 1968, MD",American Board of Surgery - Pediatric Surgery,C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Claudio_Oiticica_claudio-oiticica-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Shunpei Okochi,Shunpei,Okochi,https://www.doximity.com/pub/shunpei-okochi-md,Pediatric (General) Surgery,"ECMO, Pediatric Minimally Invasive Surgery, Pediatric Surgical Critical Care","ECMO, Pediatric Minimally Invasive Surgery, Pediatric Surgical Critical Care","Assistant Professor of Surgery Surgical Director of Extracorporeal Membrane Oxygenation Director of Surgical Pediatric Critical Care Department of Surgery, Division of Pediatric Surgery Mount Sinai Kravis Children’s Hospital","Assistant Professor of Surgery Surgical Director of Extracorporeal Membrane Oxygenation Director of Surgical Pediatric Critical Care Department of Surgery, Division of Pediatric Surgery Mount Sinai Kravis Children’s Hospital","5 East 98 Street, New York, NY 10029",New York,NY,"NY State Medical License [2015 - 2029], NJ State Medical License [2023 - 2027]",,"American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery, American Board of Surgery - Surgical Critical Care",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Shunpei_Okochi_shunpei-okochi-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Frances Chinenye Okolo,Frances,Okolo,https://www.doximity.com/pub/frances-okolo-md,Pediatric (General) Surgery,"Pediatric Colorectal Surgery, Pediatric Minimally Invasive Surgery, Pediatric Surgical Oncology","Pediatric Colorectal Surgery, Pediatric Minimally Invasive Surgery, Pediatric Surgical Oncology",Assistant Professor,Assistant Professor,"503 Bowman Gray Dr, Greenville, NC 27834",Greenville,NC,NC State Medical License [2022 - 2026],Howard University College of Medicine - Class of 2013,"American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Frances_Okolo_frances-okolo-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Jacob Olson,Jacob,Olson,https://www.doximity.com/pub/jacob-olson-md,Pediatric (General) Surgery,,,MD,Physician,"705 Riley Hospital Dr, Indianapolis, IN 46202",Indianapolis,IN,IN State Medical License [2022 - 2027],Ohio State University College of Medicine - Class of 2012,"American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Jacob_Olson_jacob-olson-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Doruk Ozgediz,Doruk,Ozgediz,https://www.doximity.com/pub/doruk-ozgediz-md,Pediatric (General) Surgery,,,"Assistant Professor, Surgery, Yale University School of Medicine","Assistant Professor, Surgery, Yale University School of Medicine","333 Cedar St., Fmb 131, New Haven, CT 06520",New Haven,CT,CA State Medical License [2020 - 2028],University of California San Francisco School of Medicine - Class of 2000,"American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Doruk_Ozgediz_doruk-ozgediz-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Benjamin Padilla,Benjamin,Padilla,https://www.doximity.com/pub/benjamin-padilla-md-4010ad35,Pediatric (General) Surgery,,,Assistant Professor of Surgery,Assistant Professor of Surgery,"3370 S. Mercy Rd., Gilbert, AZ 85297",Gilbert,AZ,"AZ State Medical License [2019 - 2028], OH State Medical License [2026 - 2028]",University of California San Francisco School of Medicine - Class of 2002,"American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Benjamin_Padilla_benjamin-padilla-md-4010ad35.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Charles Paidas,Charles,Paidas,https://www.doximity.com/cv/charles-paidas-md-slash-1,Pediatric (General) Surgery,Pediatric Surgical Oncology,Pediatric Surgical Oncology,"Chief General Surgery, Nemours Children's Health","Chief General Surgery, Nemours Children's Health","1600 Rockland Rd, 3D 251, Wilmington, DE 19803",Wilmington,DE,"DE State Medical License [2018 - 2027], FL State Medical License [2004 - 2027], MD State Medical License [1988 - 2027], NJ State Medical License [2018 - 2027], PA State Medical License [2018 - 2026]","Bloomberg School of Business - MBA, Business Administration, 2004, Rule Change Will Lead to Longer Shifts for Rookie Doctors - March 16th, 2017, Medical Teamwork and an Unusual Delivery Called EXIT Help Save a Baby - November 12th, 2009, COVID-19 Ups Pediatric Trauma Rates in Poor Areas - October 21st, 2023","American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Charles_Paidas_charles-paidas-md-slash-1.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Kyriacos Panayides,Kyriacos,Panayides,https://www.doximity.com/pub/kyriacos-panayides-md,Pediatric (General) Surgery,,,MD,Physician,"1500 Cooper St Floor 3, Fort Worth, TX 76104",Fort Worth,TX,"IA State Medical License [2023 - 2027], TX State Medical License [2010 - 2026]",University of Alberta - Class of 2000,"American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Kyriacos_Panayides_kyriacos-panayides-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Konstantinos Papadakis,Konstantinos,Papadakis,https://www.doximity.com/pub/konstantinos-papadakis-md,Pediatric (General) Surgery,,,"Instructor in Surgery, Boston Children's Hospital","Instructor in Surgery, Boston Children's Hospital","300 Longwood Ave, Children's Hospital Boston, Fegan Bldg. 3rd Floor, Boston, MA 02115",Boston,MA,MA State Medical License [1999 - 2026],University of Vermont College of Medicine - Class of 1992,"American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Konstantinos_Papadakis_konstantinos-papadakis-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Anghela Zarella Paredes,Anghela,Paredes,https://www.doximity.com/pub/anghela-paredes-md,Pediatric (General) Surgery,,,Pediatric Surgeon,Pediatric Surgeon,"215 West Bowery St, Level 6, Akron, OH 44308",Akron,OH,OH State Medical License [2018 - 2028],University of Illinois College of Medicine - Class of 2016,"American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Anghela_Paredes_anghela-paredes-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Catherine Paris,Catherine,Paris,https://www.doximity.com/pub/catherine-paris-md,Pediatric (General) Surgery,,,MD,Physician,"700 Childrens Dr, Pediatric Surgery, Ed379, Columbus, OH 43205",Columbus,OH,,University of Montreal Faculty of Medicine - Class of 2003,NULL,C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Catherine_Paris_catherine-paris-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Ramniklal Vallabhdas Patel,Ramniklal,Patel,https://www.doximity.com/pub/ramniklal-patel-md,Pediatric (General) Surgery,,,MD,Physician,"Memorial Sloan Kettering Cancer Center, 1275 York Avenue, New York, NY 10065",New York,NY,,M.P. Shah Medical College - Class of 1980,NULL,C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Ramniklal_Patel_ramniklal-patel-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Erik Gregory Pearson,Erik,Pearson,https://www.doximity.com/pub/erik-pearson-md-e9cb774f,Pediatric (General) Surgery,,,Pediatric Surgeon,Pediatric Surgeon,"653 N Town Center Dr, Ste 412, Las Vegas, NV 89144",Las Vegas,NV,NV State Medical License [2017 - 2027],Royal College of Surgeons Ireland - Class of 2008,"American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Erik_Pearson_erik-pearson-md-e9cb774f.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Felipe Eduardo Pedroso,Felipe,Pedroso,https://www.doximity.com/pub/felipe-pedroso-md,Pediatric (General) Surgery,,,MD,Physician,"3200 SW 60th Ct, Ste 201, Miami, FL 33155",Miami,FL,FL State Medical License [2020 - 2027],Georgetown University School of Medicine - Class of 2009,"American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Felipe_Pedroso_felipe-pedroso-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Jose Luis Peiro-Ibanez,Jose,Peiro-Ibanez,https://www.doximity.com/pub/jose-peiro-ibanez-md,Pediatric (General) Surgery,,,MD,Physician,"3333 Burnet Ave, # MLC11025, Cincinnati, OH 45229",Cincinnati,OH,"NY State Medical License [2024 - 2028], OH State Medical License [2013 - 2026]","Autonomous University of Barcelona Faculty of Medicine - Class of 1989, Four Myths About Pregnancy Screenings — and the ‘Fetoscopic’ Surgeries That Can Be Done Before Your Baby Is Even Born - November 24th, 2025, Leading Fetal & Neonatal Surgeon Joins NYU Langone Health as Director of Advanced Fetal Care Center - October 16th, 2025",NULL,C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Jose_Peiro-Ibanez_jose-peiro-ibanez-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Juan Carlos Pelayo,Juan,Pelayo,https://www.doximity.com/pub/juan-pelayo-md,Pediatric (General) Surgery,,,Cedars-Sinai Pediatric Surgeon/Director Pediatric Surgery Quality Assurance and Non-cardiac Extracorporeal Membrane Oxygenation Program,Cedars-Sinai Pediatric Surgeon/Director Pediatric Surgery Quality Assurance and Non-cardiac Extracorporeal Membrane Oxygenation Program,"8700 Beverly Blvd, NT, Suite 8215, Los Angeles, CA 90048",Los Angeles,CA,CA State Medical License [2007 - 2026],University of California San Francisco School of Medicine - Class of 2005,"American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Juan_Pelayo_juan-pelayo-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,juan pelayo,juan,pelayo,https://www.doximity.com/pub/juan-pelayo-md-36b22a3a,Pediatric (General) Surgery,,,MD,Physician,"116 N Robertson Blvd, Los Angeles, CA 90048",Los Angeles,CA,CA State Medical License [2007 - 2026],University of California San Francisco School of Medicine - Class of 2005,"American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\juan_pelayo_juan-pelayo-md-36b22a3a.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Elliot Carr Pennington,Elliot,Pennington,https://www.doximity.com/pub/elliot-pennington-md,Pediatric (General) Surgery,,,MD,"Research Fellow in Surgery, Boston Children's Hospital","330 Barclay Ave NE, Ste 202, Grand Rapids, MI 49503",Grand Rapids,MI,MI State Medical License [2018 - 2028],"University of Missouri-Columbia School of Medicine - Class of 2009, Sweet Baby, Big Victories - August 19th, 2019, ‘Get up, Face It and Just Keep Going’ - August 5th, 2019, ""Arise, Face It and Hold Transferring Ahead"" - January 14th, 2019","American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Elliot_Pennington_elliot-pennington-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Victoria Pepper,Victoria,Pepper,https://www.doximity.com/pub/victoria-pepper-md-8e7a7320,Pediatric (General) Surgery,,,MD,Physician,"100 Wason Avenue, Springfield, MA 01107",Springfield,MA,MA State Medical License [2019 - 2026],Keck School of Medicine of the University of Southern California - Class of 2004,"American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Victoria_Pepper_victoria-pepper-md-8e7a7320.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,William Hughes Peranteau,William,Peranteau,https://www.doximity.com/pub/william-peranteau-md,Pediatric (General) Surgery,,,"Assistant Professor, Surgery, Perelman School of Medicine","Assistant Professor, Surgery, Perelman School of Medicine","34th Civic Center Blvd, The Childrens Hospital of Philadelphia, Philadelphia, PA 19104",Philadelphia,PA,PA State Medical License [2004 - 2026],"Perelman School of Medicine at the University of Pennsylvania - Class of 2002, Complex Gastroschisis: Clinical Spectrum and Neonatal Outcomes at a Referral Center - April 2018, Pumpless Arteriovenous Extracorporeal Membrane Oxygenation: A Novel Mode of Respiratory Support in a Lamb Model of Congenital Diaphragmatic Hernia - March 2018, From Prenatal Detection to Innovative Treatment: Advancing Craniofacial Care at CHOP - January 15th, 2025, The Cardiac Center at Children’s Hospital of Philadelphia Hosts the 25th Annual Update on Pediatric and Congenital Cardiovascular Disease - November 10th, 2022, Hospitals Sustained Huge Financial Losses from Lost Revenues During COVID-19 Pandemic as Patients Lost Timely Access to Surgical Services - October 23rd, 2021","American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\William_Peranteau_william-peranteau-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Lena Perger,Lena,Perger,https://www.doximity.com/pub/lena-perger-md,Pediatric (General) Surgery,,,"Assistant Professor, Surgery, TX A&M Univ Coll of Med","Assistant Professor, Surgery, TX A&M Univ Coll of Med","2211 Lomas Blvd NE, Albuquerque, NM 87106",Albuquerque,NM,NM State Medical License [2018 - 2027],University of Ljubljana Faculty of Medicine - Class of 2003,"American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Lena_Perger_lena-perger-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Erin Elizabeth Perrone,Erin,Perrone,https://www.doximity.com/pub/erin-perrone-md,Pediatric (General) Surgery,Fetal Surgery,Fetal Surgery,Clinical Associate Professor,Clinical Associate Professor,"1500 E Medical Center Drive, 4th Floor CS Mott Childrens Hospital, Ann Arbor, MI 48109",Ann Arbor,MI,"MI State Medical License [2005 - 2029], CA State Medical License [2012 - 2028]","Wayne State University School of Medicine - Class of 2005, Rivals Unite to Save Premature Baby with Recurrent Intestinal Perforation - October 28th, 2020, Baby Thriving After Complex Gastrointestinal Surgery - August 17th, 2023","American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Erin_Perrone_erin-perrone-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Alexander Peters,Alexander,Peters,https://www.doximity.com/pub/alexander-peters-md,Pediatric (General) Surgery,,,Pediatric Surgeon,Pediatric Surgeon,"2835 FORT MISSOULA RD, STE 201, Missoula, MT 59804",Missoula,MT,"NY State Medical License [2024 - 2027], CT State Medical License [2025 - 2026], MT State Medical License [2024 - 2026]","Children's Wisconsin - Residency, 2024, Health Spending, Medicaid, and More - November 3rd, 2020, Millions Die Worldwide Each Year for Lack of Quality Care - June 7th, 2018, Blockchain Technologies Could Transform Global Health Donor Funding, Curb Waste, Corruption - November 9th, 2017","American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Alexander_Peters_alexander-peters-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Mikael Petrosyan,Mikael,Petrosyan,https://www.doximity.com/cv/mikael-petrosyan-md-1,Pediatric (General) Surgery,,,"Chief, General and Thoracic Surgery, Professor of Surgery and Pediatrics George Washington University School of Medicine","Chief, General and Thoracic Surgery, Professor of Surgery and Pediatrics George Washington University School of Medicine","111 Michigan Ave, Washington, DC 20010",Washington,DC,"VA State Medical License [2014 - 2028], CA State Medical License [2005 - 2027], DC State Medical License [2010 - 2027], MD State Medical License [2013 - 2027]","Chicago Medical School at Rosalind Franklin University of Medicine and Science - Class of 2004, POEM Shown as Preferable First-Line Surgery for Pediatric Achalasia Based on 10-Year Outcomes - November 5th, 2025, Patients, families at the core of achalasia awareness and care - October 10th, 2025, Successful Leiomyoma Removal with STER Shows Promise for Future Cases - August 19th, 2025","American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Mikael_Petrosyan_mikael-petrosyan-md-1.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Robin T Petroze,Robin,Petroze,https://www.doximity.com/pub/robin-petroze-md,Pediatric (General) Surgery,,,MD,Physician,"1500 E Medical Center Dr, Ann Arbor, MI 48109",Ann Arbor,MI,MI State Medical License [2023 - 2026],"University of Cincinnati College of Medicine - Class of 2008, An Appeal from Fellows - April 2018, Pediatric Surgical Oncology - August 8th, 2024","American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Robin_Petroze_robin-petroze-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Michael R Phillips,Michael,Phillips,https://www.doximity.com/pub/michael-phillips-md-b11bd468,Pediatric (General) Surgery,,,MD,Physician,"170 Manning Dr, CB 7223, Chapel Hill, NC 27514",Chapel Hill,NC,NC State Medical License [2009 - 2026],"Medical College of Wisconsin - Class of 2009, General and Pediatric Surgeons Can Create Effective Models of Cross-Coverage - April 1st, 2026","American Board of Preventive Medicine - Clinical Informatics, American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Michael_Phillips_michael-phillips-md-b11bd468.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Ryan Phillips,Ryan,Phillips,https://www.doximity.com/pub/ryan-phillips-md-8d1b1f38,Pediatric (General) Surgery,,,MD,MD,"4790 Waters Ave, Suite 200, Savannah, GA 31404",Savannah,GA,GA State Medical License [2024 - 2027],Brody School of Medicine at East Carolina University - Class of 2015,American Board of Surgery - Surgery,C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Ryan_Phillips_ryan-phillips-md-8d1b1f38.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Nelson Piche,Nelson,Piche,https://www.doximity.com/pub/nelson-piche-md,Pediatric (General) Surgery,,,MD,Physician,"404 E 66th St, New York, NY 10065",New York,NY,,,NULL,C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Nelson_Piche_nelson-piche-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Rafael Vicente Pieretti,Rafael,Pieretti,https://www.doximity.com/pub/rafael-pieretti-md,Pediatric (General) Surgery,,,"Assistant Professor, Surgery-Massachusetts General Hospital, Harvard Med Sch","Assistant Professor, Surgery-Massachusetts General Hospital, Harvard Med Sch","55 Fruit Street, Wrn 11, Boston, MA 02114",Boston,MA,,Central University of Venezuela - Class of 1965,NULL,C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Rafael_Pieretti_rafael-pieretti-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Joelle Pierre,Joelle,Pierre,https://www.doximity.com/pub/joelle-pierre-md,Pediatric (General) Surgery,,,Attending Surgeon. Bristol Meyers Squibb Children's Hospital. Rutgers - Robert Wood Johnson Medical School,Attending Surgeon. Bristol Meyers Squibb Children's Hospital. Rutgers - Robert Wood Johnson Medical School,"120 Mineola Blvd, Ste 210, Mineola, NY 11501",Mineola,NY,NY State Medical License [2007 - 2026],Icahn School of Medicine at Mount Sinai - Class of 2002,"American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Joelle_Pierre_joelle-pierre-md.png,ok,
